AuthorID,Author,Content,Date
462231777449082900,hpak.,"Панове, хтось ремонтує alientech?",2024-08-01T19:37:56.1180000+03:00
415931889220714512,l_am_st,"Дякую, а місця для роботи і так мало. Чи вирішать проблему хвилястих крапель жала С245 в порівнянні з С210?",2024-08-01T19:39:38.2260000+03:00
1201561612528668795,p_s_o_04863,Навряд чи хтось відправить одну кнопку. Сума замовлення має бути від 150-200 грн. Хочете я вам одну кнопку подарую? Пишить в особисті куди відправити.,2024-08-01T20:18:21.6550000+03:00
1207022621968039980,ak80842,"Дякую, вже пишу!",2024-08-01T20:31:22.6170000+03:00
743368281989054567,voone_03,Щиро дякую за відповідь!  Зрозумів.,2024-08-01T20:45:35.4580000+03:00
786670143584337951,gavayec,Шановні колеги! Зібрав і успішно налаштував дрон. Підкажіть гайд як відправити фахівцям VD на перевірку?,2024-08-01T21:02:33.0100000+03:00
1200772820515438685,lucky.simon,"Дякую! З аліку не варіант, бо чекати ще 2 тижні терплячки не вистачить)",2024-08-01T21:33:00.0040000+03:00
786670143584337951,gavayec,Дякую,2024-08-01T21:40:26.1090000+03:00
1206663950125768807,romanbibik,а де знайти контакти відповідальної особи кому відсилати зібраний дрон?,2024-08-02T18:25:25.2410000+03:00
391990746988806154,madguuy,Бажаю міцного! Хто може додати побратима до групи ?,2024-08-02T19:17:25.5200000+03:00
1210551320554119178,puregeshock,"Привіт, шановні, мій знайомий долучився до спільноти, вміє збирати дрони, і у нього все є для збірки дрону окрім VTX, SpeedyBee та 4х моторів. Скажіть, будь ласка, куди йому звернутися щоб волонтери йому допомогли і надали ці деталі?  Дуже дякую!",2024-08-02T19:20:55.8060000+03:00
1206683962836127764,man0vvar,"Напряму не можна. Вихід у камери MP4, вхід у контроллера аналоговий. Можна заколхозити конвертор на Raspberry pi, можна пошукати, може є щось готове. а ця плата поруч, це не конвертор часом?",2024-08-02T20:02:30.4780000+03:00
779570263855071253,rslomega,"с камеры выходит аналог, после плата его оцифровывает (АЦП). если после ставить ЦАП - это странно, преобразовывать в аналог цифру опять. с камеры можно получить аналог сразу. вопрос в формате, частоте, сможет ли с этим сигналом работать ФК.. ну и кроме этого, есть куча готовых конвертеров в аналог",2024-08-02T20:16:26.4700000+03:00
1256558821476667535,vovkwulf,Підкажіть як скачати Vision25 пишу номер бота він пише вперше бачить номер,2024-08-02T20:36:51.0700000+03:00
1206683962836127764,man0vvar,ну все правильно написали ,2024-08-02T20:43:11.4500000+03:00
415931889220714512,l_am_st,"Підкажіть чому за жалом припій тягнеться. Флюс додаю, контакт розігріваю.",2024-08-02T22:04:48.3660000+03:00
1205599176977547285,provalov,Можливо занадто повільно паяльник прибираєте. Який флюс?,2024-08-02T22:12:19.8010000+03:00
415931889220714512,l_am_st,"Так, дякую, паяльник повільно прибирав.",2024-08-02T22:19:54.8090000+03:00
1210551320554119178,puregeshock,"буду дуже вдячний якщо відповісте, дякую!",2024-08-02T23:04:10.2060000+03:00
1201561612528668795,p_s_o_04863,"Взагалі ми дрони збираємо за власні кошти, або за кошти які задонатять наші друзі/знайомі. Таких випадків, щоб надали досить недешеві детлі для збірки я не знаю.",2024-08-03T00:55:58.0530000+03:00
1210551320554119178,puregeshock,"Дякую за відповідь! Я просто точно десь бачив що волонтери донатять для збірок в Victory Drones і мені здалося що це якісь ""штатні"" волонтери або волентерські компанії. Якщо це не так, вибачаюсь за недорозуміння ",2024-08-03T01:04:34.0200000+03:00
1206683962836127764,man0vvar,"Ну, недавно польотні контролери для 10"" роздавали. Але спочатку треба підтвердження кваліфікації. Хоча б 1 дрон зібрати, і щоб його прийняли.",2024-08-03T08:46:07.7580000+03:00
1245297458578194466,pawnnazar,"Вітаю, друзі! Хотів запитати чи знаєте можливо ефективний спосіб / техніку / методику зняття (як швидко без мороки розкрутити M5 гайку?) пропелера з ротора? Це коли відкручуєш гайку M5, яка добряче стопорнулася фіксатором, колокол ротора в руці просковзує і треба реально попотіти щоб зняти проп? Є може якісь лайф-хаки в даній ситуаціі?",2024-08-03T10:47:21.9250000+03:00
1206683962836127764,man0vvar,Шкіряна або латексна рукавичка? Гумовий бинт?,2024-08-03T10:54:04.6550000+03:00
1245297458578194466,pawnnazar,Дякую! Деколи щось настільки очевидне якось зразу не приходить в голову… ,2024-08-03T10:56:13.7300000+03:00
1210551320554119178,puregeshock,"Дякую і вам за відповідь, а в якому чаті роздавали? Щоб можна було слідкувати.",2024-08-03T12:45:14.8420000+03:00
1206683962836127764,man0vvar,"Наче в цьому. Не пам""ятаю точно.",2024-08-03T12:51:54.3850000+03:00
1210551320554119178,puregeshock,"Дякую, гарного всім дня!",2024-08-03T12:52:53.5130000+03:00
975037674912100412,andrii_fbi,"На якому софті, окрім бетафлайт, може працювати подібна плата (FC +ESC) ?",2024-08-03T14:22:26.8550000+03:00
947415622189449308,_klarabara_,"Бажаю здоров'я! Маю проблему при перевірці смоукстопером (на відео). Перевіряв на 1А.  Чи є у когось якісь поради? Це КЗ чи щось інше? Пайку і шлейфи перевірив, все на своїх місцях.. На 2А все працює, відбій тривоги))) Є підозра що струму не вистачає бо заряд батареї низький.",2024-08-03T18:17:32.1980000+03:00
638040629171191838,solsay_,"Вітаю панство, для мене стало новиною що буде запущений тендр на дрони з донаведеням (я думав ми уже їх активно юзаєм), тому думаю зайнятись розробкою цього. Буду вдячний якщо надасте список того що потрібно купити, мені не потрібні пропеллери та інші компоненти для польоту тільки апаратна база. також було б круто хотяби десяток відосів для формування датасету. або можу просто модельку зробити)",2024-08-03T18:48:13.4010000+03:00
415931889220714512,l_am_st,"Підкажіть, я так зрозумів верхні чорний та червоний з роз'єм у видаляти потрібно?",2024-08-03T20:31:20.2440000+03:00
1206683962836127764,man0vvar,Я б дивився не на кольори а на даташіт,2024-08-03T20:32:28.2230000+03:00
415931889220714512,l_am_st,В мене TX-IRC це зелений? Бо скрізь тільки блакитний є.,2024-08-03T20:56:59.2300000+03:00
1206683962836127764,man0vvar,вихід 5В і GND поруч не використовуються,2024-08-03T21:12:59.9800000+03:00
1205778885497856002,lozhnikov.,Добрий день. Підскажіть чи правильні налаштування?,2024-08-04T11:34:44.6100000+03:00
415931889220714512,l_am_st,Підкажіть чому польотнік не запускається?,2024-08-04T14:10:56.1300000+03:00
1206683962836127764,man0vvar,"Обожнюю квести і ребуси;) Судячи по зеленій лампочці, живлення подається. Судячи по відсутності білих - не доходить. Шлейф перевіряли?",2024-08-04T14:15:16.4730000+03:00
415931889220714512,l_am_st,Його вийнять і знову вставити треба?,2024-08-04T14:16:49.5540000+03:00
1206683962836127764,man0vvar,"Треба щоб був контакт з обох сторін. Іноді, коли його вставили нерівно, піни загинаються.. По перше, не видно нічого. По друге, залежить від того ,  що за vtx. Якщо правильно припаяно і залито правильний пресет, то все правильно.",2024-08-04T14:18:17.0420000+03:00
415931889220714512,l_am_st,"Так шлейф був не докінця виставлений, а перед цим коли його виставляв пінцетом, то пінцет зіскочив по мікросхем і регулятора обертів. Думав все... А так тільки лак пошкодило я знову ту мікросхему залив лаком. Наче все норм. Дякую.. Трохи поробив і заглох. Зробив два коротких піка і через секунду один короткий. Чого б це??. Це перший запуск. Ніяких налаштувань я ще не робив.. Відбій. Перепідключив все знову робить.",2024-08-04T14:29:59.9700000+03:00
1205778885497856002,lozhnikov.,VTX-LST!,2024-08-04T14:51:20.3830000+03:00
1206683962836127764,man0vvar,"Перевірте уважно. Якщо воно на столі то працює то ні, це якось не того.. Пресет під нього є готовий?",2024-08-04T14:54:11.5090000+03:00
1205778885497856002,lozhnikov.,Так!,2024-08-04T14:55:04.3800000+03:00
1206683962836127764,man0vvar,І ви його залили?,2024-08-04T14:56:58.1800000+03:00
1205778885497856002,lozhnikov.,Так!,2024-08-04T14:58:33.3720000+03:00
1206683962836127764,man0vvar,"Ну тоді очікується що передавач працює, і всі настройки що ви зробите в тому вікні будуть працювати.",2024-08-04T15:11:21.8300000+03:00
1205778885497856002,lozhnikov.,Дякую!,2024-08-04T15:12:51.0110000+03:00
1206683962836127764,man0vvar,"Ну можна перевірити, щоб впевнитись що все дійсно працює як вам потрібно.",2024-08-04T15:27:24.3050000+03:00
729057531829420102,ham9715,"Так має бути це він перейшов в режим вайфая. Подивіться на ютубі у ЄДрон, там про це розповідається.",2024-08-04T17:21:22.0190000+03:00
248145260675465218,oleksiifedoroid,"Вітаю, тренуюсь у пайці чи нормально виглядає?",2024-08-04T17:28:35.5450000+03:00
1200772820515438685,lucky.simon,"Добре, пошукаю. Дякую ",2024-08-04T17:38:24.4090000+03:00
415931889220714512,l_am_st,Підкажіть це нормально якщо у GEPRC Mater плата в середені корпуса вільно рухається?,2024-08-04T17:49:27.6530000+03:00
1206683962836127764,man0vvar,це дивно,2024-08-04T17:57:21.5020000+03:00
328908817330995202,xilan6423,"Хлопці, привіт. Можете будь ласка скинути протокол для Foxeer Reaper Extreme F405 V3?",2024-08-04T18:54:15.0300000+03:00
1203724587100012609,200smax,Я б не ризикував подавать живлення на дрон без антени… таке,2024-08-04T19:00:26.6330000+03:00
1206683962836127764,man0vvar,"у, б@@. ви виграли цей квест  в мене не вистачає терпіння розшифровувати що на фото не так. походу хтось попав на ремонт vtx.",2024-08-04T19:08:20.4030000+03:00
975037674912100412,andrii_fbi,"Привіт, підскажіть в чому може бути проблема. Хочу вивести звук із шолома (skyzone cobra sd)  у навушники, vtx (Tank Solo). Обидва пристрої підтримують прийом та передачу аудіоканалу При підключенні навушників чутно лише шум..",2024-08-04T19:24:19.7780000+03:00
1204466329961242707,9944_r,"Панство, хто може підказати по проблемі швидкого вижеру батарейки?   Без арму та з споживає 42-45 А",2024-08-05T03:58:13.7630000+03:00
1206683962836127764,man0vvar,"2 А * 20 В = 40 вт. Цього достатньо щоб спалити що завгодно. Хіба що без особливих спецефектів.. щось підкорочене. з таким струмом повинно бути видно очима , що гріється.",2024-08-05T06:45:57.0510000+03:00
1206211440583778334,alex_dynamo,"Доброго ранку! Чув, що є додатки, які дозволяють збирати пресети для різних стеків, відеопередавачів тощо. Чи хтось стикався з ними? Можете порадити? Дякую!",2024-08-05T09:13:39.7140000+03:00
1206683962836127764,man0vvar,Пресет це просто збережені настройки. bf configurator.,2024-08-05T09:32:45.1950000+03:00
944677189654306918,yeromenko2017,"Зверніться до спільноти ""Сошиал дронс"" у ТГ",2024-08-05T11:06:58.8990000+03:00
1204466329961242707,9944_r,"Вітаю, Пана! Шалено гріється VTX навіть на потужності 25Ват, хоча працює все норм.  Гляну ще раз до пайки та виходів. Дякую!",2024-08-05T11:43:37.3630000+03:00
1206683962836127764,man0vvar,А чим ви поміряли 42А?,2024-08-05T13:07:54.9970000+03:00
1204466329961242707,9944_r,"Екран окулярів, буквально за 5-7 хв. роботи, споживання 2,5-2,8 Аг. З таким раніше не зустрічався",2024-08-05T13:27:24.0860000+03:00
1245297458578194466,pawnnazar,Щось трапилось з “where’s my drone?” ботом? Не відповідає…,2024-08-05T14:26:01.7360000+03:00
1206683962836127764,man0vvar,"Ви мабуть десяткові крапки іноді пропускаєте. Бо 42 А в передавач просто не пролізе  А 4.2, в принципі, забагато для передавача. Скільки живлення йому подали? Не напряму з батареї?",2024-08-05T14:48:18.8940000+03:00
1204466329961242707,9944_r,"Давайте, ліпше зроблю запис з окулярів, щоб не тикати пальцями у небо та спробуємо разом дійти до істини  Велика ймовірність того, що я не вірно пояснюю свою проблеми",2024-08-05T16:18:30.7730000+03:00
1176860385777831966,fizik1996,"Друзі, підкажіть будь ласка, як прошити RX якщо в ExpressLRS Configurator немає таргета?   Як приклад - це приймач (RX) XF DBR1 ExpressLRS 915MHz Receiver (HP0157.0085), та (RX) Hobbyporter DBR1 ExpressLRS 915MHz Receiver (HP0157.0085). Де взяти прошивку?",2024-08-05T18:03:23.6580000+03:00
325340680660582422,exedil,Мав схожу проблему. Встановлення старішої версії вирішило питання. Спробуйте різні версії.,2024-08-05T19:13:54.2300000+03:00
1207072771385860177,ali_7.7,"Доброго вечора, кому передавати зібраний дрон (7 дюймів). Дайте контакти будь ласка.",2024-08-05T22:46:49.3910000+03:00
944677189654306918,yeromenko2017,"Подати живлення, почеати 60 сек, приєднатися до RX з нооута по WiFi й подивитися там назву таргета",2024-08-05T22:52:50.7470000+03:00
1042011028239699998,kazhan9872,"Доброго дня. Не можу прошити ES900RX.  ""Неправильно вибрана цель, ваш RX  GENERIC 8285, питаюсь прошить Unified ESP8285""  Ось таку помилку видає, може хтось допомогти?",2024-08-06T13:19:42.2470000+03:00
1206525444342681640,docent88,Доброго здоров'я! Хто небудь замовляв комплектуючі із ТаоБао. Може підкажете перевірені магазани/постачальники. Нарешті зібрав кошти на дві fpv,2024-08-06T13:21:44.4510000+03:00
1205599176977547285,provalov,"просто з цікавості, а навіщо з ТаоБао?)",2024-08-06T19:53:37.0250000+03:00
786670143584337951,gavayec,"Вітання! Підкажіть хто проходив модерацію на закритий чат - скільки триває зазвичай цей процес? Хочу дрон відправити  Результатом має стати, що додасться ще одна гілка тут чи як? Дякую. Анкету заповнив декілька днів тому Ось чекаю Можливо тут є контакти адміна типу чи якось так",2024-08-06T20:02:53.0660000+03:00
697688118668820480,lactose_free_marmalade,"Шийте стару і перевірену, вона нормальна",2024-08-06T23:35:09.6320000+03:00
1086273808257790013,ny5600,Доброго дня. Хто може підказати виробників засобів перехоплення відео FPV. Цікавлять як стаціонарні так і кишенькові засоби. Дякую.,2024-08-07T19:38:53.0760000+03:00
1236227869777072148,xumepa_324,"Вітаю. Збираю дрон на рамі APEX7 зі SpeedyBee стеком  і не виходить накрутити пластикові гайки. Підкажіть, будь-ласка,  що я зробив не так?",2024-08-08T11:09:26.3200000+03:00
1206683962836127764,man0vvar,"Або гвинти не докручені, або короткі",2024-08-08T11:30:25.5870000+03:00
513394290303696896,avamtpurist,Знизу гайки от і не вистачає довжини гвинтів щоб стек поставити,2024-08-08T12:00:16.3720000+03:00
1245297458578194466,pawnnazar,... а мотори вже припаяні до ESC. Халепа...,2024-08-08T12:03:33.3940000+03:00
513394290303696896,avamtpurist,Можна їх просто відкрутити,2024-08-08T12:12:04.6490000+03:00
1236227869777072148,xumepa_324,"дякую, теж про це думав, напевно, це найпростіше рішення. доречі пластикові гайки я накрутив згідно відеоуроку... не розумію як потім в нього вистачило довжини гвинтів щоб накрутити верхні гайки.",2024-08-08T13:54:38.7920000+03:00
1218580521249013940,dmytr0_s,Напевно на уроці їх накручивали щоб зафіксувати стійки перед збіркою.,2024-08-08T14:35:35.5600000+03:00
526505170503335936,nigrilovich,"Всім привіт! Маю питання стосовно відправки. А цей код на дроні для ідентифікації який в анкеті просять ввести має якусь структуру, чи просто рандомно згенеровані букви/цифри?",2024-08-08T14:50:02.8490000+03:00
779673085468475414,krabatar,Підкажіть якусь статтю де пояснюється на яких частотах передається відео сигнал.,2024-08-08T16:18:43.2800000+03:00
1205599176977547285,provalov,"рандом. серед вимог, це 6 символів, тільки латиниця та цифри",2024-08-08T16:38:16.3900000+03:00
1128745363273154750,ellisolodkiy,"вітаю, підкажіть як отримати доступ до записів лекцій ""для виробників"" дуже потрібно, дякую",2024-08-08T18:10:22.8310000+03:00
779570263855071253,rslomega,с какой целью?,2024-08-08T18:16:33.8710000+03:00
1128745363273154750,ellisolodkiy,потрібно лекцію знайти і подивитись,2024-08-08T18:18:48.4360000+03:00
779673085468475414,krabatar,"Щоб краще зрозуміти цю тему.  Не зрозуміло було, чому наземні дрони також роблять на цих частотах, якщо вони один одному будуть заважати.  Вже знайшов трохи інфи, почитав.",2024-08-08T20:58:50.3730000+03:00
1206683962836127764,man0vvar,"Ну, наземні дрони заважають літаючим не більше ніж літаючі одне одному. Є визначені діапазони частот, і ними всі користуються.",2024-08-08T21:05:26.7670000+03:00
1180884942255837267,sviato_32431,Вітаю! А де є пресети для бф під збірку народного дрона?. Під рами апекс і соурс1,2024-08-08T22:54:46.2520000+03:00
802154856097644584,tova777,"Бажаю міцного всім. Порадьте протиударний смартфон з стандартом IP69K. Обираю для спец завдань в екстремальних умовах.   Є варіанти брендів Ulefone, Sigma, Blackview, iHunt, HOTWAW. Можливо хтось вже користувався подібним?",2024-08-09T14:11:47.7620000+03:00
1265916152740053107,pasha.kypin61,"У кого есть Відеоприймач в окуляри Skyzone 1.2G Diversity? Нужно в 105 прикордонный загон, на боевые вылеты, можем купить, по телефону всё объясню +380980241728",2024-08-09T14:31:21.0020000+03:00
211047544736710656,korvin2940,Добрий день. Підкажіть де взяти пресет для дрона на рамі apex 7 HD. Є у спільноті якась інструкція по прошивці?,2024-08-09T18:24:44.2610000+03:00
1180833029359415327,larysa_lo,"Вітаю! Про проблему знаємо, вже вирішується",2024-08-10T18:15:15.1650000+03:00
1205606100586598453,0leg2888,"Бажаю міцного! Збираю сканер fpv. Після того як додав vrx на 1.2 ГГц, чомусь не вмикається(( в чому може бути причина? Дякую.",2024-08-11T00:16:55.3110000+03:00
1201561612528668795,p_s_o_04863,"Що саме невмикається? Перевірте чи правильно вставлені всі роз'єми чи немає короткого замикання. У мене була ситуація, коли закрити кришкою і притиснути в районі плати 1.2 ГГц пропадало зображення. Вирішив проблему наклеювнням ізоляційної стрічки на плату  1.2 ГГц. Десь видно підкорочувало. Зараз все  Ок. Сканер пішов на передову.",2024-08-11T01:09:26.8680000+03:00
1206683962836127764,man0vvar,Або щось підкорочене  або щось відпало. А навіщо ви знімали кришку з 5.8ггц модуля?,2024-08-11T07:56:56.5810000+03:00
1265916152740053107,pasha.kypin61,"У кого есть Відеоприймач в окуляри Skyzone 1.2G Diversity? Нужно в 105 прикордонный загон, на боевые вылеты, можем купить, по телефону всё объясню +380980241728",2024-08-11T13:13:27.3550000+03:00
502192395132076032,maria.iefremova,"Вітаю, спільното) підкажіть будь ласка як бути: при завантаженні прошивки в betaflight програма зависла, в цей момент відʼєднали usb і тепер неможливо підключитись до програми взагалі. Як бути?",2024-08-11T19:46:45.7820000+03:00
502192395132076032,maria.iefremova,"Дякую, спрацювало! Залишу тут простими словами, може комусь ще знадобиться, на нашому польотнику є кнопка boot, яка скидає налаштування до заводських",2024-08-11T20:29:00.7370000+03:00
1206683962836127764,man0vvar,"**Не скидає**. Дає змогу завантижитись, навіть якщо прошивка зламалась.",2024-08-11T20:43:31.7220000+03:00
1180843022490013788,valerii_70690,"Доброго вечора. Підкажіть,де подивитися інфу щодо відправки.",2024-08-11T21:33:41.2590000+03:00
1125257200496025680,andriy_leliv,"Всім привіт. Як вам пайка. Намучився, шоб припаяти нормально з боку.",2024-08-12T00:24:53.3890000+03:00
1206570058206285886,valerii_skoryk,"Вітаю. Думаю, при такому положенні  конденсатор буде заважати  польотному контролеру - не пробували приміряти на рамі?",2024-08-12T00:52:57.5160000+03:00
1125257200496025680,andriy_leliv,"@valerii_s Привіт, так міряв - ідея розміщення ось така",2024-08-12T01:24:08.1460000+03:00
999317113862889502,vik_tor_2,"Конденсатор не повинен торкатися FC. Паяти vtx буде не дуже зручно. За забудьте додатково закріпити стяжками силові дроти, які ви вивели збоку, бо на сімці їх запросто може зрізати пропелерами.",2024-08-12T01:31:44.0850000+03:00
1125257200496025680,andriy_leliv,@vik_tor_2 дякую за швидкий фітбек. Конденсатор спробую трошки перемістити щоб не торкався FC. vtx - зніму плату щоб паяти  і дроти пущу під конденсатором. За силові зрозумів.,2024-08-12T02:08:22.8140000+03:00
1180843022490013788,valerii_70690,"Доброго ранку. Проблема з калібруванням акселерометру АРМ 2.6 , поради?",2024-08-12T04:50:03.8500000+03:00
552832405749235724,s1makrdv,"Шановне панство, порекомендуйте бомбер на 880 або менше  KV щоб літати до 40 хвилин. Шукаю як готові вироби так і ТТХ від експертів для власної збірки.",2024-08-12T13:26:38.7760000+03:00
1125257200496025680,andriy_leliv,@vik_tor_2 Добро дня. Ви таки були праві і я вирішив переробити розміщення. Тепер ніхто нікому не мішає і не впирається. Матен дам на 2х сторонній скотч + на 2 шурупи. Пайка - поки тіки наживив шоб показати ідею.,2024-08-12T18:28:35.4870000+03:00
1203940726463799357,582030_,"Кращим рішенням буде розворот польотника з ESC на 180° та вивід кабеля живлення на перед. Таким чином ми звільняємо місце,  І зменшуємо перешкоди на канали зв'язку. А в Betaflight змінюємо напрямок польотника.",2024-08-13T06:50:20.8710000+03:00
1202953570194952202,volodymyr_vvb_31599,"Потрібно запобігти розпусканню ""зміїної шкіри"" на дротах мотору, інакше її волокна під час польоту можуть потрапити у зону обертання пропелерів та спричинити негативні наслідки. Надійно примотайте її ізоляційною стрічкою до променя та закріпіть стяжкою, аби не було розпущених волокон.  Якщо дроти ще не припаяні, то одягніть нову термозбіжну трубку.",2024-08-13T10:05:51.7060000+03:00
1087462400422314044,jkruts,"Всім привіт! Є хтось у кого легко виходить розмістити всі компоненти дрона на рамі Apex HD 7""?  Раніше збирав на Mark4, все вміщалося без проблем. В апексі все навскоси, нормальний конденсатор взагалі не влізає з Max Solo 2.5. Виходить так що на ній або ставити гірший vtx і конденсатор або розміщати деякі елементи де попало.",2024-08-13T12:06:42.2700000+03:00
1219387280171601941,drone_daddy,"Двома постами вище колега навіть Матен всунув в Апекс, тож все реально) Легко - ні, реально - звісно",2024-08-13T12:38:26.2260000+03:00
546147905732608000,valdmair,"доброго дня  хто може роздуплити в передавачах (цікавлять найпотужніші, може 2W чи більше) на пульт tx16s mk2 (micro) на всі необхідні частоти (2,4; 868/915; 700-ті; десь чув 400-ті вже використовуються)? заплутався в ринку ",2024-08-13T13:30:33.5590000+03:00
1207033741789241416,vladislav04661,Доброго дня. Не можу прошити плату ESC. Під час підключення програми конфігуратора ESC не бачиться плату ESC. Як можна перевірити плату?,2024-08-13T13:38:34.1980000+03:00
1189564841690664960,nazarkara,"Вітаю, зробив експеримент, замість рекомендованих рам поставив mark4 7-дюймовий. Все добре, тільки через пару хв льоту гріються мотори. Не підкажете, що треба поправити в підах/фільтрах, щоб мотори перестали грітись?. Стек спідібі ф405 в3, мотори emax eco II",2024-08-13T13:42:15.4070000+03:00
546147905732608000,valdmair,магазин пропонує отак:   Найкраща комбінація по 915: Модуль передавача JR Emax Aeris Link TX ExpressLRS 915Mhz 2000mW – мікромодуль ELRS на 915 МГц з потужністю до 2 Вт +  Радіоприймач RadioMaster Bandit BR3 ELRS 915MHz  Для 2.4:  Модуль передавача JR Emax Aeris Link TX ExpressLRS 2.4G  +  Радіоприймач RadioMaster RP1 ExpressLRS 2.4G  Що можете сказати?,2024-08-13T13:51:34.0700000+03:00
594092808642625549,memphis170,"Вітаю, хтось може підказати як змусити VTX Blitz whoop працювати на L band ?. Це iFlight 5.8 на 2.5w",2024-08-13T13:57:09.1520000+03:00
999317113862889502,vik_tor_2,Вам потрібен пресет від СоціалДрон.,2024-08-13T14:46:27.1680000+03:00
1271002106282643520,tukottt,Підключайте з батареєю,2024-08-13T17:01:25.6350000+03:00
1087462400422314044,jkruts,Я ж питав про нормальне розміщення а не так як іграшку наче збираєш). Я так розумію на цю раму або щось більш плоский vtx (foxeer може) або комплектні кондюки зі SpeedyBee паяти і всеодно навскоси). Чи може якусь нормальну раму крім Mark 4 хто порадить? Бачу що з Апекс я не подружуся. ,2024-08-13T17:12:06.1580000+03:00
1219387280171601941,drone_daddy,"Візьміть з рекомендованих Source One HD, там ніяких проблем немає",2024-08-13T17:28:43.2660000+03:00
711999761846108250,sdemonua,"Добрий день, хтось має пресет для рами KHARAK 7.2 ? І ще одне питання, хтось пробував відчизняний стек Галичина, є якісь відгуки?",2024-08-13T17:55:01.0050000+03:00
358307453634478080,tecnoraven,"Всім привіт. О 19-й ""Народний фпв"" буде? Прийшло повідомлення на майл.",2024-08-13T18:59:54.3380000+03:00
397845045899689984,nonik,Всім привіт. Дрон не армиться пультом і не відгукується на дії з ауксами. Може хтось проконсультувати в чому проблема?,2024-08-13T20:52:31.0870000+03:00
1206683962836127764,man0vvar,не та частота/щось з антеною/rx модулем,2024-08-13T20:57:22.3080000+03:00
1201561612528668795,p_s_o_04863,"Ось подивіться як я зробив декілька  дронів на APEX-HD 7"" з великим iFlight BLITZ Whoop. Трішки підпиляти і все можна поставити.",2024-08-14T00:11:48.0640000+03:00
517063545720930304,berserk8016,"Не зовсім зрозуміло, це довгі гайки підпиляні чи сам VTX?",2024-08-14T00:21:27.7660000+03:00
1180843022490013788,valerii_70690,Як варіант,2024-08-14T08:05:48.5210000+03:00
1207033741789241416,vladislav04661,Доброго дня. В когось є інструкція з детальним вивченням контролера RADIOMASTER TX 12? Буду дуже вдячний,2024-08-14T11:45:08.1150000+03:00
1201561612528668795,p_s_o_04863,"Зробив більший отвір на верхній кришці, щоб в нього проходив вертикально-розміщений конденсатор. Завдяки резиновій накладці, конденсатор не торкається батареї. По 0.5 мм зпиляв задні стійки з боку, завдяки чому VTX трохи висунув за межі рами ззаду до упору в тримач відео-антени. Дивись фото.",2024-08-14T13:59:15.1810000+03:00
517063545720930304,berserk8016,"Цікаво! У мене теж така рама і VTX, але вирішив перезібрати на іншій рамі.",2024-08-14T14:15:34.1390000+03:00
1062042089447247892,planton89,Вітаю Чи є вже прошивки erls на 600-700 діапазони?,2024-08-14T20:33:29.0000000+03:00
422348324478386177,redcrowler1,"Всим бажаю міцного,хтось знає шо за дрон?",2024-08-14T21:16:54.2880000+03:00
1125257200496025680,andriy_leliv,@582030 Ви маєте на увазі - ось так?. І конденсатор виставити рівніше,2024-08-15T03:01:15.6850000+03:00
432969396692975619,rumata016,теж потрібен пресет на KHARAK 7.2,2024-08-15T12:00:26.7020000+03:00
1206988070067380255,lavrinenko_001,Доброго дня скажіть чи є можливість вислати зібраний мною дрон після вашої перевірки моїм друзям і як це робиться.?,2024-08-15T13:30:27.0280000+03:00
1205599176977547285,provalov,Victory Drones не дає такої можливості. У Social Drones наче є така можливість,2024-08-15T13:32:17.3800000+03:00
1008376054940962837,vitalii0190,+,2024-08-15T14:35:06.2040000+03:00
1209571236867477565,_mcmax_,"Підкажіть де взяти пресети на 8 дюймів ? І ще - чи відрізняються пресети в залежності від моделі рами - Kharak, Source One ?",2024-08-15T14:49:29.7430000+03:00
1206683962836127764,man0vvar,Ну ви ж в конфігураторі вкажете куди воно підключене.,2024-08-15T15:39:02.8800000+03:00
541219204276289546,cassini6485,Тобто можна використати стандартний пресет ( від vicrory drones ) для прошивки і вже потім змінити потрібні значення ресівера у betaflight ?,2024-08-15T15:42:47.1720000+03:00
1206683962836127764,man0vvar,точно так. можна в супровідній записці це теж вказати,2024-08-15T15:54:33.4820000+03:00
541219204276289546,cassini6485,"Ось так ? Вимкнув ""Послідовний RX"" на UART 2 , і ввімкнув його на UART 6",2024-08-15T15:56:59.0460000+03:00
711999761846108250,sdemonua,"Мабуть теж так зроблю, бо дайверсіті складно розмістити.",2024-08-15T16:12:37.1880000+03:00
1205927948964597774,eugene.m.,"Привіт колеги Маю проблеми з конектом до польотного контроллера (судячи з відсутності 2х останніх звукових сигналів).  Пайка наче норм. Підкажіть що може бути не так, куди дивитись? Завчасно дякую.",2024-08-15T16:29:30.5790000+03:00
1206683962836127764,man0vvar,Ну якщо до контроллера то шлейф. Перевірте чи до кінця вставлений і піни не загнуті,2024-08-15T16:33:18.2810000+03:00
1205927948964597774,eugene.m.,omg. шлейф був не до кінця вставлений дякую,2024-08-15T16:39:38.8390000+03:00
999317113862889502,vik_tor_2,Пайка так собі... І на площадках не дуже краплі і сам провід виглядає з під ізоляції...,2024-08-15T16:52:16.0860000+03:00
1205927948964597774,eugene.m.,Дякую за фідбек. Буду виправляти.,2024-08-15T17:18:15.3680000+03:00
